Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
Asia,India,Personal Care,Online,H,09/07/0013,176280629,18/07/0013,4210,81.73,56.67
Asia,Sri Lanka,Personal Care,Offline,M,30/03/0013,138919818,12/04/0013,8316,81.73,56.67
Asia,Indonesia,Office Supplies,Online,M,23/12/0012,838735187,07/02/0013,9235,651.21,524.96
Asia,Indonesia,Household,Online,H,30/08/0012,904097402,17/09/0012,1367,668.27,502.54
Asia,Indonesia,Beverages,Offline,H,19/09/0016,188401210,30/10/0016,960,47.45,31.79
Asia,Sri Lanka,Household,Online,M,25/05/0015,947175824,05/07/0015,9230,668.27,502.54
Asia,Sri Lanka,Household,Offline,H,04/07/0017,459527909,01/08/0017,3375,668.27,502.54
Asia,Indonesia,Cereal,Offline,M,15/04/0017,945670354,14/05/0017,3727,205.7,117.11
Asia,Sri Lanka,Baby Food,Offline,H,29/11/0012,941299855,09/01/0013,400,255.28,159.42
Asia,India,Meat,Online,H,21/12/0012,529302251,14/01/0013,1153,421.89,364.69
Asia,Sri Lanka,Baby Food,Offline,H,08/10/0012,773314607,13/10/0012,9832,255.28,159.42
Asia,Sri Lanka,Cosmetics,Offline,M,08/12/0016,471196591,16/12/0016,6397,437.2,263.33
Asia,India,Personal Care,Online,M,21/11/0016,942428529,24/11/0016,4399,81.73,56.67
Asia,India,Office Supplies,Online,M,24/07/0014,889722049,28/08/0014,7381,651.21,524.96
Asia,Indonesia,Office Supplies,Online,M,10/12/0015,829082238,27/01/0016,2713,651.21,524.96
Asia,Sri Lanka,Beverages,Online,H,14/05/0013,647115170,25/05/0013,4614,47.45,31.79
Asia,India,Clothes,Online,M,24/08/0015,267432391,21/09/0015,8042,109.28,35.84
Asia,Sri Lanka,Clothes,Offline,M,20/05/0016,249039733,29/06/0016,5246,109.28,35.84
Asia,Sri Lanka,Beverages,Offline,M,29/10/0012,234820163,04/11/0012,7359,47.45,31.79
Asia,Indonesia,Cosmetics,Online,M,16/12/0013,378045833,26/01/0014,1018,437.2,263.33
Asia,Indonesia,Cosmetics,Offline,H,02/10/0010,890173947,07/11/0010,1108,437.2,263.33
Asia,India,Cereal,Offline,M,27/09/0015,933845889,27/09/0015,4606,205.7,117.11
Asia,Indonesia,Household,Offline,H,26/10/0016,529993188,11/12/0016,5617,668.27,502.54
Asia,Sri Lanka,Vegetables,Online,M,29/01/0016,274335753,19/03/0016,901,154.06,90.93
Asia,Sri Lanka,Cereal,Offline,H,10/08/0014,331115329,28/08/0014,3239,205.7,117.11
Asia,India,Cereal,Offline,M,18/07/0015,738465631,19/07/0015,7245,205.7,117.11
Asia,Sri Lanka,Meat,Online,H,02/08/0016,472718799,05/08/0016,6852,421.89,364.69
Asia,Indonesia,Snacks,Offline,H,13/02/0012,994994676,04/03/0012,9890,152.58,97.44
Asia,India,Snacks,Offline,H,11/09/0016,262865769,23/10/0016,6677,152.58,97.44
Asia,Sri Lanka,Office Supplies,Offline,M,23/09/0016,925459372,06/11/0016,2849,651.21,524.96
Asia,India,Fruits,Offline,H,23/07/0010,670116078,13/08/0010,1094,9.33,6.92
Asia,Sri Lanka,Baby Food,Online,H,07/11/0010,358962237,09/12/0010,3758,255.28,159.42
Asia,India,Cereal,Offline,H,08/10/0011,381272208,28/10/0011,5774,205.7,117.11
Asia,Sri Lanka,Personal Care,Online,H,22/05/0010,165343225,11/07/0010,7589,81.73,56.67
Asia,Sri Lanka,Cereal,Online,H,06/10/0013,297236669,10/10/0013,7790,205.7,117.11
Asia,India,Fruits,Online,M,23/03/0014,613731324,14/04/0014,5592,9.33,6.92
Asia,India,Cereal,Offline,H,28/03/0015,807449042,19/04/0015,970,205.7,117.11
Asia,India,Office Supplies,Online,H,20/09/0010,651584374,07/10/0010,7151,651.21,524.96
Asia,India,Household,Offline,M,08/09/0014,807350337,12/09/0014,1761,668.27,502.54
Asia,Indonesia,Vegetables,Online,H,28/12/0016,999265182,31/12/0016,3628,154.06,90.93
Asia,Indonesia,Cereal,Online,H,27/08/0016,810649240,08/09/0016,7979,205.7,117.11
Asia,India,Baby Food,Offline,M,30/06/0013,909677255,16/07/0013,2570,255.28,159.42
Asia,Sri Lanka,Fruits,Online,M,08/08/0016,920456302,11/08/0016,2329,9.33,6.92
Asia,India,Household,Offline,H,10/09/0011,690466105,02/10/0011,3119,668.27,502.54
Asia,Indonesia,Snacks,Offline,M,12/03/0016,751713597,20/03/0016,7613,152.58,97.44
Asia,India,Cosmetics,Online,H,20/10/0010,104943740,09/11/0010,4040,437.2,263.33
Asia,Indonesia,Office Supplies,Offline,H,05/11/0014,238317763,10/12/0014,2377,651.21,524.96
Asia,Indonesia,Baby Food,Offline,M,13/01/0015,167952477,04/02/0015,9725,255.28,159.42
Asia,India,Cosmetics,Online,H,23/09/0014,149561107,15/10/0014,7310,437.2,263.33
Asia,Indonesia,Meat,Online,H,22/02/0010,790694034,24/03/0010,2790,421.89,364.69
Asia,Indonesia,Snacks,Offline,H,11/08/0016,171630752,13/08/0016,8208,152.58,97.44
Asia,India,Personal Care,Online,M,29/05/0010,411134850,14/06/0010,2793,81.73,56.67
Asia,India,Snacks,Offline,H,17/09/0011,591323935,20/09/0011,4748,152.58,97.44
Asia,India,Snacks,Offline,H,03/03/0015,263951528,04/04/0015,7977,152.58,97.44
Asia,India,Snacks,Offline,H,22/11/0013,428736579,20/12/0013,1536,152.58,97.44
Asia,Indonesia,Cereal,Online,H,07/05/0014,880858743,01/06/0014,4531,205.7,117.11
Asia,Indonesia,Personal Care,Offline,H,25/02/0017,980733478,25/02/0017,9685,81.73,56.67
Asia,India,Meat,Online,H,26/07/0012,938256728,01/09/0012,9871,421.89,364.69
Asia,Sri Lanka,Fruits,Offline,H,20/07/0013,529441297,29/08/0013,2300,9.33,6.92
Asia,Sri Lanka,Baby Food,Online,H,30/07/0012,577934348,05/08/0012,2471,255.28,159.42
Asia,Sri Lanka,Personal Care,Online,H,26/11/0012,366121375,03/12/0012,2306,81.73,56.67
Asia,Indonesia,Snacks,Online,H,28/08/0014,593438374,30/08/0014,457,152.58,97.44
Asia,India,Cereal,Online,H,26/07/0014,980718028,30/07/0014,5113,205.7,117.11
Asia,Indonesia,Fruits,Offline,M,02/03/0013,308865010,07/04/0013,8875,9.33,6.92
Asia,Sri Lanka,Snacks,Offline,M,07/01/0012,264781510,26/01/0012,3588,152.58,97.44
Asia,Sri Lanka,Baby Food,Offline,H,03/06/0013,611813008,23/06/0013,7920,255.28,159.42
Asia,Indonesia,Fruits,Online,M,02/11/0013,135596024,06/11/0013,4732,9.33,6.92
Asia,Sri Lanka,Household,Online,M,06/05/0012,778218972,04/06/0012,1142,668.27,502.54
Asia,India,Office Supplies,Offline,M,30/01/0017,412558352,15/03/0017,4039,651.21,524.96
Asia,Sri Lanka,Snacks,Online,H,05/01/0013,295517051,30/01/0013,8917,152.58,97.44
Asia,Indonesia,Office Supplies,Online,H,04/02/0016,825939118,15/03/0016,2594,651.21,524.96
Asia,Indonesia,Baby Food,Offline,H,10/04/0010,533572757,18/04/0010,4891,255.28,159.42
Asia,India,Clothes,Offline,M,02/04/0015,442561328,15/05/0015,2586,109.28,35.84
Asia,Indonesia,Personal Care,Offline,H,02/06/0017,403793752,04/06/0017,399,81.73,56.67
Asia,India,Clothes,Offline,H,06/11/0014,876193416,28/11/0014,3957,109.28,35.84
Asia,Sri Lanka,Clothes,Online,M,18/12/0012,552877366,04/01/0013,7554,109.28,35.84
Asia,Indonesia,Meat,Offline,M,30/04/0012,850164830,05/05/0012,1521,421.89,364.69
Asia,India,Cosmetics,Offline,M,14/01/0016,333371388,21/01/0016,857,437.2,263.33
Asia,Sri Lanka,Beverages,Online,H,01/07/0013,961551177,25/07/0013,3216,47.45,31.79
Asia,India,Cereal,Online,M,30/03/0015,129507195,22/04/0015,2912,205.7,117.11
Asia,Sri Lanka,Meat,Online,H,11/05/0012,719142997,02/06/0012,9249,421.89,364.69
Asia,Indonesia,Household,Offline,H,26/11/0014,115640819,19/12/0014,9543,668.27,502.54
Asia,Sri Lanka,Clothes,Offline,M,01/02/0016,762139451,12/02/0016,2855,109.28,35.84
Asia,Sri Lanka,Snacks,Offline,M,07/10/0014,946838080,10/10/0014,9284,152.58,97.44
Asia,India,Household,Offline,M,19/02/0017,289881408,23/03/0017,1205,668.27,502.54
Asia,Sri Lanka,Beverages,Offline,H,12/05/0011,116850173,14/06/0011,7418,47.45,31.79
Asia,Indonesia,Office Supplies,Offline,H,03/05/0011,513617551,30/05/0011,9702,651.21,524.96
Asia,Sri Lanka,Snacks,Online,H,17/01/0016,476241290,21/02/0016,9236,152.58,97.44
Asia,Indonesia,Meat,Online,M,15/03/0012,757786977,28/04/0012,4861,421.89,364.69
Asia,India,Office Supplies,Online,H,14/12/0015,657953870,18/12/0015,2026,651.21,524.96
Asia,Indonesia,Baby Food,Offline,M,13/03/0015,324170339,23/03/0015,8062,255.28,159.42
Asia,India,Clothes,Offline,M,21/06/0011,565929210,17/07/0011,9884,109.28,35.84
Asia,Sri Lanka,Cereal,Online,H,28/06/0016,769002473,03/08/0016,3776,205.7,117.11
Asia,India,Cosmetics,Offline,H,06/07/0017,895457684,08/08/0017,4683,437.2,263.33
Asia,Sri Lanka,Personal Care,Offline,H,02/04/0011,274829280,09/05/0011,6946,81.73,56.67
Asia,Sri Lanka,Cosmetics,Online,M,14/12/0012,152448451,09/01/0013,1739,437.2,263.33
Asia,India,Fruits,Offline,H,24/04/0015,760379493,28/05/0015,2044,9.33,6.92
Asia,Indonesia,Snacks,Offline,H,06/06/0010,839862573,28/06/0010,2854,152.58,97.44
Asia,India,Beverages,Offline,M,06/08/0012,823725974,29/08/0012,7676,47.45,31.79
Asia,India,Clothes,Offline,M,30/12/0012,564843451,04/02/0013,8584,109.28,35.84
Asia,Sri Lanka,Office Supplies,Online,M,17/09/0011,290077531,16/10/0011,9242,651.21,524.96
Asia,India,Household,Online,H,28/08/0011,626626098,12/10/0011,1442,668.27,502.54
Asia,Indonesia,Cereal,Online,H,06/02/0010,239050328,20/03/0010,9159,205.7,117.11
Asia,Sri Lanka,Cereal,Offline,H,15/05/0017,866721141,10/06/0017,901,205.7,117.11
Asia,India,Fruits,Offline,H,08/01/0013,818821609,27/02/0013,6365,9.33,6.92
Asia,Sri Lanka,Household,Offline,M,25/06/0010,415939223,30/07/0010,4514,668.27,502.54
Asia,Sri Lanka,Beverages,Online,M,09/02/0013,546113049,19/02/0013,5842,47.45,31.79
Asia,India,Baby Food,Offline,M,13/04/0011,108424603,28/04/0011,4104,255.28,159.42
Asia,Indonesia,Clothes,Offline,H,11/12/0016,622371041,18/12/0016,2276,109.28,35.84
Asia,India,Baby Food,Offline,M,11/02/0014,684335649,15/02/0014,8981,255.28,159.42
Asia,Indonesia,Snacks,Offline,H,02/10/0012,845260465,03/11/0012,210,152.58,97.44
Asia,Indonesia,Office Supplies,Offline,M,29/04/0011,660068309,02/05/0011,7736,651.21,524.96
Asia,India,Household,Offline,H,20/09/0014,561757409,29/09/0014,5356,668.27,502.54
Asia,India,Personal Care,Online,H,26/06/0013,112440621,29/07/0013,2533,81.73,56.67
Asia,India,Office Supplies,Online,H,24/09/0014,874811542,24/10/0014,5030,651.21,524.96
Asia,Indonesia,Fruits,Offline,H,12/11/0011,347112882,13/11/0011,7270,9.33,6.92
Asia,Indonesia,Household,Online,H,22/07/0016,206932914,04/09/0016,4903,668.27,502.54
Asia,Indonesia,Cereal,Online,M,24/10/0016,351622426,29/10/0016,1745,205.7,117.11
Asia,Sri Lanka,Household,Offline,M,03/10/0013,622058188,25/10/0013,9696,668.27,502.54
Asia,Sri Lanka,Household,Online,H,23/01/0017,892017161,28/02/0017,6555,668.27,502.54
Asia,India,Snacks,Offline,M,08/06/0016,161863648,19/07/0016,7905,152.58,97.44
Asia,Sri Lanka,Fruits,Online,H,26/03/0013,154308402,04/04/0013,2140,9.33,6.92
Asia,India,Household,Online,H,07/11/0015,316361892,27/12/0015,7369,668.27,502.54
Asia,India,Baby Food,Online,H,26/02/0013,324253594,30/03/0013,2699,255.28,159.42
Asia,Sri Lanka,Personal Care,Offline,H,03/05/0015,760419833,04/06/0015,3982,81.73,56.67
Asia,Indonesia,Office Supplies,Offline,M,21/12/0014,615450942,22/12/0014,4465,651.21,524.96
Asia,India,Cosmetics,Offline,M,16/02/0017,702077710,08/03/0017,9251,437.2,263.33
Asia,India,Beverages,Offline,H,06/11/0015,819554173,12/11/0015,3147,47.45,31.79
Asia,Indonesia,Beverages,Offline,M,13/08/0015,953520429,08/09/0015,6739,47.45,31.79
Asia,Sri Lanka,Household,Offline,M,06/01/0013,692324769,23/01/0013,3139,668.27,502.54
Asia,Sri Lanka,Beverages,Online,M,25/03/0017,195543611,27/04/0017,4555,47.45,31.79
Asia,Sri Lanka,Vegetables,Offline,H,03/11/0010,945908105,15/11/0010,4083,154.06,90.93
Asia,Sri Lanka,Cereal,Online,H,01/05/0011,802938210,01/06/0011,6114,205.7,117.11
Asia,Indonesia,Personal Care,Online,M,17/12/0015,729940068,16/01/0016,4342,81.73,56.67
Asia,India,Cosmetics,Offline,H,23/12/0010,312091386,07/01/0011,3631,437.2,263.33
Asia,Indonesia,Beverages,Offline,M,23/10/0012,132016456,04/12/0012,5458,47.45,31.79
Asia,Sri Lanka,Meat,Online,H,05/05/0013,983704078,31/05/0013,8752,421.89,364.69
Asia,Sri Lanka,Clothes,Online,H,30/12/0016,701639974,27/01/0017,9715,109.28,35.84
Asia,Indonesia,Office Supplies,Offline,M,16/12/0011,510334098,01/01/0012,8055,651.21,524.96
Asia,India,Beverages,Offline,M,10/01/0015,995966279,26/02/0015,7409,47.45,31.79
Asia,Indonesia,Vegetables,Online,M,18/05/0011,799515712,22/05/0011,3321,154.06,90.93
Asia,India,Household,Offline,H,15/08/0012,902954566,30/09/0012,3177,668.27,502.54
Asia,India,Meat,Online,M,27/03/0011,544155681,14/05/0011,6613,421.89,364.69
Asia,India,Meat,Online,H,30/11/0010,846964633,16/12/0010,4511,421.89,364.69
Asia,Sri Lanka,Office Supplies,Offline,M,04/09/0016,873386752,18/09/0016,3403,651.21,524.96
Asia,Indonesia,Personal Care,Online,M,14/05/0012,826630055,25/05/0012,7058,81.73,56.67
Asia,Indonesia,Fruits,Offline,M,12/08/0014,129169452,16/09/0014,2966,9.33,6.92
Asia,Indonesia,Cosmetics,Online,M,19/11/0011,644778430,14/12/0011,3121,437.2,263.33
Asia,Sri Lanka,Snacks,Online,H,12/01/0012,930955970,02/02/0012,9414,152.58,97.44
Asia,Sri Lanka,Household,Offline,H,16/05/0010,989735829,10/06/0010,3681,668.27,502.54
Asia,Sri Lanka,Office Supplies,Offline,M,09/04/0012,912663304,17/05/0012,6208,651.21,524.96
Asia,Indonesia,Clothes,Online,H,26/04/0014,908014714,14/05/0014,587,109.28,35.84
Asia,India,Personal Care,Online,M,03/09/0010,734195125,21/09/0010,3508,81.73,56.67
Asia,India,Clothes,Online,M,19/08/0013,415109241,07/10/0013,8904,109.28,35.84
Asia,India,Clothes,Online,M,31/07/0013,363036620,19/08/0013,9458,109.28,35.84
Asia,Indonesia,Cereal,Online,M,07/12/0010,506754529,10/12/0010,8781,205.7,117.11
Asia,Indonesia,Meat,Online,H,17/10/0010,691889607,06/12/0010,4365,421.89,364.69
Asia,Indonesia,Vegetables,Online,M,21/12/0014,702825725,13/01/0015,605,154.06,90.93
Asia,Sri Lanka,Household,Online,M,13/09/0016,624172627,04/10/0016,5406,668.27,502.54
Asia,India,Personal Care,Offline,H,07/07/0011,546015632,07/08/0011,7014,81.73,56.67
Asia,India,Cosmetics,Online,H,17/10/0013,899769818,19/10/0013,739,437.2,263.33
Asia,Indonesia,Household,Offline,H,30/01/0012,205904233,05/03/0012,493,668.27,502.54
Asia,Indonesia,Household,Online,H,06/06/0014,421592891,25/07/0014,7560,668.27,502.54
Asia,Indonesia,Vegetables,Offline,M,17/06/0014,132312572,31/07/0014,3085,154.06,90.93
Asia,Indonesia,Baby Food,Online,M,26/08/0015,929985654,27/09/0015,2276,255.28,159.42
Asia,India,Snacks,Online,H,31/01/0013,371323144,20/02/0013,1625,152.58,97.44
Asia,India,Baby Food,Offline,H,12/12/0012,953265941,21/12/0012,1430,255.28,159.42
Asia,Indonesia,Snacks,Online,M,25/04/0016,906788623,20/05/0016,7759,152.58,97.44
Asia,India,Household,Offline,H,10/06/0010,165541923,01/07/0010,6388,668.27,502.54
Asia,Indonesia,Baby Food,Offline,M,18/05/0017,161582982,22/06/0017,4850,255.28,159.42
Asia,Indonesia,Cosmetics,Online,H,29/11/0010,209088981,28/12/0010,2931,437.2,263.33
Asia,Sri Lanka,Cereal,Online,H,26/05/0015,400296151,18/06/0015,5381,205.7,117.11
Asia,India,Snacks,Offline,H,09/06/0014,163089740,13/07/0014,733,152.58,97.44
Asia,Sri Lanka,Office Supplies,Offline,M,10/10/0010,140286242,19/10/0010,2671,651.21,524.96
Asia,Indonesia,Vegetables,Online,H,23/10/0014,261852538,21/11/0014,6840,154.06,90.93
Asia,Sri Lanka,Baby Food,Offline,H,14/05/0012,306946694,18/06/0012,1203,255.28,159.42
Asia,India,Snacks,Online,H,14/10/0011,631629168,19/11/0011,1962,152.58,97.44
Asia,India,Baby Food,Offline,H,06/06/0015,190204083,18/07/0015,4470,255.28,159.42
Asia,Sri Lanka,Clothes,Offline,H,31/10/0010,545479190,21/11/0010,8269,109.28,35.84
Asia,India,Household,Online,M,12/05/0012,801952445,26/06/0012,4404,668.27,502.54
Asia,India,Personal Care,Online,H,11/01/0014,746793782,19/02/0014,1730,81.73,56.67
Asia,India,Cosmetics,Offline,M,01/07/0013,734927690,25/07/0013,290,437.2,263.33
Asia,Indonesia,Fruits,Offline,H,18/06/0016,440519416,09/07/0016,8339,9.33,6.92
Asia,Sri Lanka,Personal Care,Online,M,04/08/0016,607402169,06/09/0016,2655,81.73,56.67
Asia,Indonesia,Vegetables,Online,M,24/01/0013,954647815,26/01/0013,358,154.06,90.93
Asia,Sri Lanka,Baby Food,Offline,H,21/06/0016,780769860,24/07/0016,6007,255.28,159.42
Asia,India,Household,Offline,H,25/03/0010,794554269,13/05/0010,5120,668.27,502.54
Asia,Sri Lanka,Personal Care,Online,H,27/01/0015,437359559,26/02/0015,3267,81.73,56.67
Asia,Indonesia,Baby Food,Online,M,09/03/0014,812015664,17/03/0014,2335,255.28,159.42
Asia,India,Office Supplies,Offline,H,21/09/0015,398733603,21/10/0015,2989,651.21,524.96
Asia,Sri Lanka,Cereal,Offline,H,15/10/0015,815734279,21/11/0015,2755,205.7,117.11
Asia,Sri Lanka,Clothes,Online,H,09/02/0014,973656308,17/02/0014,5393,109.28,35.84
Asia,India,Cereal,Offline,M,21/06/0015,388727462,08/08/0015,1949,205.7,117.11
Asia,Indonesia,Cosmetics,Offline,M,03/01/0012,799853456,14/02/0012,3267,437.2,263.33
Asia,Indonesia,Vegetables,Offline,M,08/01/0010,107749116,17/02/0010,4213,154.06,90.93
Asia,Sri Lanka,Cosmetics,Online,M,25/04/0014,166273200,05/06/0014,2790,437.2,263.33
Asia,India,Fruits,Online,M,18/11/0011,620100820,27/11/0011,467,9.33,6.92
Asia,Indonesia,Office Supplies,Offline,H,29/04/0013,968275153,31/05/0013,2990,651.21,524.96
Asia,Sri Lanka,Snacks,Online,H,09/01/0010,400690972,21/02/0010,2218,152.58,97.44
Asia,India,Cereal,Offline,H,12/08/0016,809506404,21/09/0016,9789,205.7,117.11
Asia,India,Personal Care,Offline,H,09/12/0016,772442996,11/01/0017,1903,81.73,56.67
Asia,Sri Lanka,Baby Food,Online,M,19/02/0010,639519584,22/03/0010,6911,255.28,159.42
Asia,Sri Lanka,Fruits,Online,M,08/04/0015,304297101,21/04/0015,7129,9.33,6.92
Asia,India,Baby Food,Online,H,08/10/0015,863002526,24/11/0015,480,255.28,159.42
Asia,India,Baby Food,Online,H,13/02/0012,907619893,02/04/0012,3751,255.28,159.42
Asia,Sri Lanka,Cosmetics,Online,H,30/12/0010,352197921,25/01/0011,2046,437.2,263.33
Asia,Indonesia,Office Supplies,Offline,H,05/06/0016,289304625,29/06/0016,523,651.21,524.96
Asia,Indonesia,Clothes,Online,M,12/05/0010,208990275,23/05/0010,3722,109.28,35.84
Asia,Sri Lanka,Fruits,Offline,H,17/12/0010,288357913,05/02/0011,369,9.33,6.92
Asia,Indonesia,Cosmetics,Online,M,24/06/0015,548088443,08/08/0015,405,437.2,263.33
Asia,Indonesia,Fruits,Offline,M,25/10/0016,264247643,28/11/0016,5605,9.33,6.92
Asia,India,Household,Offline,M,19/04/0017,446099269,09/05/0017,9542,668.27,502.54
Asia,Indonesia,Snacks,Online,M,27/04/0017,284259927,14/06/0017,7684,152.58,97.44
Asia,India,Beverages,Offline,H,13/06/0016,828038108,26/07/0016,3732,47.45,31.79
Asia,Sri Lanka,Meat,Online,H,09/09/0015,299392735,19/10/0015,5818,421.89,364.69
Asia,Indonesia,Fruits,Offline,H,01/12/0011,399185502,01/01/0012,6716,9.33,6.92
Asia,Indonesia,Baby Food,Offline,M,09/02/0016,548426187,12/03/0016,351,255.28,159.42
Asia,Sri Lanka,Snacks,Online,M,29/11/0016,807785499,21/12/0016,535,152.58,97.44
Asia,Sri Lanka,Household,Online,M,07/10/0015,474381339,08/10/0015,8835,668.27,502.54
Asia,India,Clothes,Online,H,11/05/0016,886875045,09/06/0016,4889,109.28,35.84
Asia,Sri Lanka,Personal Care,Offline,H,18/02/0017,119697177,29/03/0017,9909,81.73,56.67
Asia,India,Beverages,Online,M,18/12/0015,467815721,04/01/0016,5922,47.45,31.79
Asia,Indonesia,Cereal,Offline,M,07/08/0015,790538251,07/09/0015,6691,205.7,117.11
Asia,Indonesia,Cosmetics,Online,M,02/02/0015,132650315,05/03/0015,3031,437.2,263.33
Asia,India,Personal Care,Online,H,15/08/0016,397310101,16/08/0016,1743,81.73,56.67
Asia,India,Clothes,Online,H,24/02/0016,615887391,01/03/0016,3620,109.28,35.84
Asia,India,Baby Food,Offline,H,29/03/0015,216881978,12/05/0015,9052,255.28,159.42
Asia,Indonesia,Meat,Online,M,28/12/0014,603683555,01/01/0015,2234,421.89,364.69
Asia,Sri Lanka,Household,Offline,H,24/04/0013,769792115,18/05/0013,7448,668.27,502.54
Asia,Indonesia,Baby Food,Offline,M,11/06/0015,658998000,20/06/0015,1007,255.28,159.42
Asia,India,Cereal,Offline,M,28/04/0013,615154826,17/06/0013,6838,205.7,117.11
Asia,Indonesia,Office Supplies,Online,H,31/07/0010,508276736,18/09/0010,9236,651.21,524.96
Asia,Sri Lanka,Clothes,Offline,H,10/01/0015,235214984,04/02/0015,4196,109.28,35.84
Asia,Indonesia,Beverages,Online,H,13/05/0011,989653861,24/06/0011,9425,47.45,31.79
Asia,India,Vegetables,Online,M,03/09/0011,261738383,19/09/0011,3059,154.06,90.93
Asia,Indonesia,Cosmetics,Offline,M,05/10/0011,552400577,19/10/0011,6461,437.2,263.33
Asia,Indonesia,Beverages,Online,M,21/05/0011,299944627,05/07/0011,9135,47.45,31.79
Asia,India,Snacks,Online,M,24/03/0017,231044471,09/05/0017,48,152.58,97.44
Asia,Indonesia,Meat,Online,M,08/10/0015,534559810,09/11/0015,6982,421.89,364.69
Asia,Sri Lanka,Meat,Online,H,13/04/0015,795721995,06/05/0015,676,421.89,364.69
Asia,India,Cosmetics,Online,M,07/11/0013,273900592,09/12/0013,2127,437.2,263.33
Asia,India,Fruits,Online,H,30/05/0013,334259736,12/06/0013,3739,9.33,6.92
Asia,India,Household,Online,H,09/08/0015,968909013,30/08/0015,563,668.27,502.54
Asia,Sri Lanka,Clothes,Online,H,07/11/0010,533711802,01/12/0010,6037,109.28,35.84
Asia,India,Beverages,Offline,M,26/08/0012,875798594,28/08/0012,7121,47.45,31.79
Asia,Indonesia,Office Supplies,Offline,M,03/01/0015,679290950,31/01/0015,6142,651.21,524.96
Asia,Indonesia,Meat,Offline,H,28/08/0011,801375663,04/10/0011,3722,421.89,364.69
Asia,Sri Lanka,Fruits,Offline,M,23/05/0011,989694201,02/07/0011,1362,9.33,6.92
Asia,India,Meat,Online,H,16/09/0012,206241977,09/10/0012,439,421.89,364.69
Asia,India,Personal Care,Offline,M,16/04/0015,903209054,28/04/0015,8485,81.73,56.67
Asia,Sri Lanka,Office Supplies,Offline,M,25/11/0010,232664096,16/12/0010,9331,651.21,524.96
Asia,Indonesia,Cosmetics,Offline,M,23/04/0013,476850259,15/05/0013,9443,437.2,263.33
Asia,Indonesia,Meat,Offline,H,15/12/0011,200901162,29/01/0012,9973,421.89,364.69
Asia,Sri Lanka,Meat,Online,H,20/03/0011,298364055,20/04/0011,1409,421.89,364.69
Asia,Sri Lanka,Vegetables,Offline,M,14/03/0012,959732854,10/04/0012,5134,154.06,90.93
Asia,Indonesia,Cosmetics,Online,H,12/07/0015,378102910,04/08/0015,7908,437.2,263.33
Asia,India,Beverages,Offline,H,22/11/0013,341361796,29/11/0013,5396,47.45,31.79
Asia,Indonesia,Snacks,Online,M,12/04/0015,590154922,24/05/0015,8811,152.58,97.44
Asia,India,Personal Care,Offline,M,28/03/0011,456780898,24/04/0011,473,81.73,56.67
Asia,Indonesia,Cosmetics,Online,M,26/03/0011,806280028,05/04/0011,5033,437.2,263.33
Asia,Sri Lanka,Clothes,Offline,M,05/05/0014,554934728,09/06/0014,6373,109.28,35.84
Asia,Indonesia,Snacks,Online,H,10/09/0010,262922847,04/10/0010,3568,152.58,97.44
Asia,India,Vegetables,Online,H,07/05/0010,311753642,04/06/0010,3685,154.06,90.93
